,Run,Object,RA,Dec,Equinox,UT,Airm,Instr,Texp sec,Sky PA,Filters etc.,Slit,Grat,CenwA,Comments,night,date,mjd,RA_deg,Dec_deg,search_group
1920,1642487,26P,4:49:25.80,+03:36:35.6,2000.0,03:02,1.15,2  WFC,299.4,180.0,r,,,,,20221121,20221122,59905.126388888886,72.35749999999999,3.609888888888889,106.0
1921,1642488,26P,4:49:26.00,+03:36:36.9,2000.0,03:11,1.16,3  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.13263888889,72.35833333333332,3.61025,106.0
1922,1642489,26P,4:49:26.00,+03:36:37.0,2000.0,03:13,1.16,6  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.13402777778,72.35833333333332,3.6102777777777777,106.0
1923,1642490,26P,4:49:26.00,+03:36:37.0,2000.0,03:15,1.16,9  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.135416666664,72.35833333333332,3.6102777777777777,106.0
1924,1642491,26P,4:49:25.99,+03:36:37.0,2000.0,03:17,1.17,2  WFC,60.0,180.0,r,,,,,20221121,20221122,59905.13680555556,72.35829166666664,3.6102777777777777,106.0
1925,1642492,26P,4:49:26.00,+03:36:37.0,2000.0,03:19,1.17,6  WFC,60.0,180.0,r,,,,,20221121,20221122,59905.138194444444,72.35833333333332,3.6102777777777777,106.0
1926,1642493,26P,4:49:26.00,+03:36:36.9,2000.0,03:20,1.17,9  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.13888888889,72.35833333333332,3.61025,106.0
1927,1642494,26P,4:49:26.00,+03:36:36.9,2000.0,03:22,1.18,2  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.14027777778,72.35833333333332,3.61025,106.0
1928,1642495,26P,4:49:26.00,+03:36:37.0,2000.0,03:24,1.18,6  WFC,60.0,180.0,r,,,,,20221121,20221122,59905.14166666667,72.35833333333332,3.6102777777777777,106.0
1929,1642496,26P,4:49:26.00,+03:36:36.9,2000.0,03:26,1.19,0  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.143055555556,72.35833333333332,3.61025,106.0
1930,1642497,26P,4:49:25.99,+03:36:37.0,2000.0,03:28,1.19,3  WFC,59.6,180.0,r,,,,,20221121,20221122,59905.14444444444,72.35829166666664,3.6102777777777777,106.0
1931,1642498,26P,4:49:26.00,+03:36:37.0,2000.0,03:30,1.19,8  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.145833333336,72.35833333333332,3.6102777777777777,106.0
1932,1642499,26P,4:49:26.00,+03:36:36.9,2000.0,03:31,1.2,2  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.146527777775,72.35833333333332,3.61025,106.0
1933,1642500,26P,4:49:26.00,+03:36:37.0,2000.0,03:33,1.2,6  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.14791666667,72.35833333333332,3.6102777777777777,106.0
1934,1642501,26P,4:49:26.00,+03:36:37.0,2000.0,03:35,1.21,0  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.149305555555,72.35833333333332,3.6102777777777777,106.0
1935,1642502,26P,4:49:26.00,+03:36:36.9,2000.0,03:37,1.21,4  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.15069444444,72.35833333333332,3.61025,106.0
1936,1642503,26P,4:49:25.99,+03:36:37.0,2000.0,03:39,1.21,8  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.152083333334,72.35829166666664,3.6102777777777777,106.0
1937,1642504,26P,4:49:26.00,+03:36:36.9,2000.0,03:40,1.22,3  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.15277777778,72.35833333333332,3.61025,106.0
1938,1642505,26P,4:49:26.00,+03:36:36.9,2000.0,03:42,1.22,7  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.15416666667,72.35833333333332,3.61025,106.0
1939,1642506,26P,4:49:26.00,+03:36:36.9,2000.0,03:44,1.23,2  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.15555555555,72.35833333333332,3.61025,106.0
1940,1642507,26P,4:49:26.00,+03:36:36.9,2000.0,03:46,1.23,6  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.15694444445,72.35833333333332,3.61025,106.0
1941,1642508,121P,5:19:56.00,+13:57:46.9,2000.0,03:52,1.09,9  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.16111111111,79.98333333333332,13.963027777777777,107.0
1942,1642509,121P,5:19:56.00,+13:57:46.9,2000.0,03:54,1.1,3  WFC,60.0,180.0,r,,,,,20221121,20221122,59905.1625,79.98333333333332,13.963027777777777,107.0
1943,1642510,121P,5:19:56.00,+13:57:46.9,2000.0,03:56,1.1,6  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.16388888889,79.98333333333332,13.963027777777777,107.0
1944,1642511,121P,5:19:56.00,+13:57:46.9,2000.0,03:58,1.1,9  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.16527777778,79.98333333333332,13.963027777777777,107.0
1945,1642512,121P,5:19:56.00,+13:57:47.0,2000.0,03:59,1.11,2  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.165972222225,79.98333333333332,13.963055555555554,107.0
1946,1642513,121P,5:19:56.00,+13:57:46.9,2000.0,04:01,1.11,5  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.16736111111,79.98333333333332,13.963027777777777,107.0
1947,1642514,121P,5:19:56.00,+13:57:47.0,2000.0,04:03,1.11,9  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.16875,79.98333333333332,13.963055555555554,107.0
1948,1642515,121P,5:19:55.99,+13:57:46.9,2000.0,04:05,1.12,2  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.17013888889,79.98329166666666,13.963027777777777,107.0
1949,1642516,121P,5:19:56.00,+13:57:46.9,2000.0,04:07,1.12,6  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.17152777778,79.98333333333332,13.963027777777777,107.0
1950,1642517,121P,5:19:56.00,+13:57:47.0,2000.0,04:08,1.12,9  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.17222222222,79.98333333333332,13.963055555555554,107.0
1951,1642518,121P,5:19:56.00,+13:57:47.0,2000.0,04:10,1.13,3  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.17361111111,79.98333333333332,13.963055555555554,107.0
1952,1642519,121P,5:19:56.00,+13:57:47.0,2000.0,04:12,1.13,7  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.175,79.98333333333332,13.963055555555554,107.0
1953,1642520,121P,5:19:56.00,+13:57:47.0,2000.0,04:14,1.14,0  WFC,59.6,180.0,r,,,,,20221121,20221122,59905.17638888889,79.98333333333332,13.963055555555554,107.0
1954,1642521,121P,5:19:56.00,+13:57:47.0,2000.0,04:16,1.14,4  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.177777777775,79.98333333333332,13.963055555555554,107.0
1955,1642522,121P,5:19:56.00,+13:57:47.0,2000.0,04:17,1.14,8  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.17847222222,79.98333333333332,13.963055555555554,107.0
1956,1642523,121P,5:19:56.00,+13:57:47.0,2000.0,04:19,1.15,2  WFC,60.0,180.0,r,,,,,20221121,20221122,59905.17986111111,79.98333333333332,13.963055555555554,107.0
1957,1642524,121P,5:19:56.00,+13:57:46.9,2000.0,04:21,1.15,7  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.18125,79.98333333333332,13.963027777777777,107.0
1958,1642525,121P,5:19:56.00,+13:57:46.9,2000.0,04:23,1.16,1  WFC,60.0,180.0,r,,,,,20221121,20221122,59905.18263888889,79.98333333333332,13.963027777777777,107.0
1959,1642526,121P,5:19:56.00,+13:57:47.0,2000.0,04:25,1.16,5  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.18402777778,79.98333333333332,13.963055555555554,107.0
1960,1642527,121P,5:19:56.00,+13:57:46.9,2000.0,04:26,1.17,0  WFC,60.0,180.0,r,,,,,20221121,20221122,59905.18472222222,79.98333333333332,13.963027777777777,107.0
1961,1642528,121P,5:19:55.99,+13:57:47.0,2000.0,04:28,1.17,4  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.186111111114,79.98329166666666,13.963055555555554,107.0
1962,1642529,121P,5:19:55.99,+13:57:46.9,2000.0,04:31,1.18,1  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.18819444445,79.98329166666666,13.963027777777777,107.0
1963,1642530,121P,5:19:56.00,+13:57:47.0,2000.0,04:32,1.18,6  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.188888888886,79.98333333333332,13.963055555555554,107.0
1964,1642531,121P,5:19:55.99,+13:57:46.9,2000.0,04:34,1.19,1  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.19027777778,79.98329166666666,13.963027777777777,107.0
1965,1642532,121P,5:19:56.00,+13:57:46.9,2000.0,04:36,1.19,6  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.191666666666,79.98333333333332,13.963027777777777,107.0
1966,1642533,121P,5:19:56.00,+13:57:47.0,2000.0,04:38,1.2,1  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.19305555556,79.98333333333332,13.963055555555554,107.0
1967,1642534,121P,5:19:55.99,+13:57:46.9,2000.0,04:40,1.2,6  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.194444444445,79.98329166666666,13.963027777777777,107.0
1968,1642535,121P,5:19:55.99,+13:57:47.0,2000.0,04:41,1.21,1  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.19513888889,79.98329166666666,13.963055555555554,107.0
1969,1642536,121P,5:19:56.00,+13:57:47.0,2000.0,04:43,1.21,7  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.19652777778,79.98333333333332,13.963055555555554,107.0
1970,1642537,121P,5:19:56.00,+13:57:47.0,2000.0,04:45,1.22,2  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.197916666664,79.98333333333332,13.963055555555554,107.0
1971,1642538,121P,5:19:56.00,+13:57:47.0,2000.0,04:47,1.22,8  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.19930555556,79.98333333333332,13.963055555555554,107.0
1972,1642539,121P,5:19:56.00,+13:57:46.9,2000.0,04:49,1.23,4  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.200694444444,79.98333333333332,13.963027777777777,107.0
1973,1642540,121P,5:19:56.00,+13:57:46.9,2000.0,04:50,1.24,0  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.20138888889,79.98333333333332,13.963027777777777,107.0
1974,1642541,121P,5:19:56.00,+13:57:46.9,2000.0,04:52,1.24,6  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.20277777778,79.98333333333332,13.963027777777777,107.0
1975,1642542,121P,5:19:55.99,+13:57:46.9,2000.0,04:54,1.25,2  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.20416666667,79.98329166666666,13.963027777777777,107.0
1976,1642543,121P,5:19:56.00,+13:57:47.0,2000.0,04:56,1.25,8  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.205555555556,79.98333333333332,13.963055555555554,107.0
1977,1642544,121P,5:19:56.00,+13:57:47.0,2000.0,04:58,1.26,5  WFC,59.6,180.0,r,,,,,20221121,20221122,59905.20694444444,79.98333333333332,13.963055555555554,107.0
1978,1642545,121P,5:19:56.00,+13:57:46.9,2000.0,04:59,1.27,1  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.20763888889,79.98333333333332,13.963027777777777,107.0
1979,1642546,121P,5:19:56.00,+13:57:46.9,2000.0,05:01,1.27,8  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.209027777775,79.98333333333332,13.963027777777777,107.0
1980,1642547,121P,5:19:56.00,+13:57:47.0,2000.0,05:03,1.28,5  WFC,59.6,180.0,r,,,,,20221121,20221122,59905.21041666667,79.98333333333332,13.963055555555554,107.0
1981,1642548,121P,5:19:56.00,+13:57:46.9,2000.0,05:05,1.29,2  WFC,60.1,180.0,r,,,,,20221121,20221122,59905.211805555555,79.98333333333332,13.963027777777777,107.0
1982,1642549,DIDYMOS,8:21:31.00,+17:00:43.9,2000.0,05:13,1.02,4  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.217361111114,125.37916666666665,17.012194444444443,108.0
1983,1642550,DIDYMOS,8:21:31.00,+17:00:43.9,2000.0,05:15,1.02,3  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.21875,125.37916666666665,17.012194444444443,108.0
1984,1642551,DIDYMOS,8:21:31.00,+17:00:44.0,2000.0,05:17,1.02,3  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.220138888886,125.37916666666665,17.01222222222222,108.0
1985,1642552,DIDYMOS,8:21:31.00,+17:00:44.0,2000.0,05:18,1.02,3  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.22083333333,125.37916666666665,17.01222222222222,108.0
1986,1642553,DIDYMOS,8:21:31.00,+17:00:44.0,2000.0,05:19,1.02,2  WFC,30.2,180.0,r,,,,,20221121,20221122,59905.22152777778,125.37916666666665,17.01222222222222,108.0
1987,1642554,DIDYMOS,8:21:31.00,+17:00:43.9,2000.0,05:20,1.02,2  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.22222222222,125.37916666666665,17.012194444444443,108.0
1988,1642555,DIDYMOS,8:21:31.00,+17:00:43.6,2000.0,05:22,1.02,2  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.22361111111,125.37916666666665,17.01211111111111,108.0
1989,1642556,DIDYMOS,8:21:31.00,+17:00:43.9,2000.0,05:23,1.02,2  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.22430555556,125.37916666666665,17.012194444444443,108.0
1990,1642557,DIDYMOS,8:21:31.00,+17:00:43.9,2000.0,05:24,1.02,2  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.225,125.37916666666665,17.012194444444443,108.0
1991,1642558,DIDYMOS,8:21:31.00,+17:00:44.0,2000.0,05:26,1.02,2  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.22638888889,125.37916666666665,17.01222222222222,108.0
1992,1642559,DIDYMOS,8:21:30.99,+17:00:44.0,2000.0,05:27,1.02,2  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.22708333333,125.37912499999997,17.01222222222222,108.0
1993,1642560,DIDYMOS,8:21:30.99,+17:00:44.0,2000.0,05:28,1.02,2  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.22777777778,125.37912499999997,17.01222222222222,108.0
1994,1642561,DIDYMOS,8:21:31.00,+17:00:44.0,2000.0,05:29,1.02,2  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.228472222225,125.37916666666665,17.01222222222222,108.0
1995,1642562,DIDYMOS,8:21:31.00,+17:00:44.0,2000.0,05:31,1.02,2  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.22986111111,125.37916666666665,17.01222222222222,108.0
1996,1642563,DIDYMOS,8:21:31.00,+17:00:43.9,2000.0,05:32,1.02,2  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.23055555556,125.37916666666665,17.012194444444443,108.0
1997,1642564,DIDYMOS,8:21:31.00,+17:00:44.0,2000.0,05:33,1.02,2  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.23125,125.37916666666665,17.01222222222222,108.0
1998,1642565,DIDYMOS,8:21:31.00,+17:00:44.0,2000.0,05:35,1.02,2  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.23263888889,125.37916666666665,17.01222222222222,108.0
1999,1642566,DIDYMOS,8:21:31.00,+17:00:43.9,2000.0,05:36,1.02,2  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.23333333333,125.37916666666665,17.012194444444443,108.0
2000,1642567,DIDYMOS,8:21:31.00,+17:00:43.9,2000.0,05:37,1.02,2  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.23402777778,125.37916666666665,17.012194444444443,108.0
2001,1642568,DIDYMOS,8:21:31.00,+17:00:44.0,2000.0,05:38,1.02,2  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.23472222222,125.37916666666665,17.01222222222222,108.0
2002,1642569,DIDYMOS,8:21:31.00,+17:00:43.9,2000.0,05:40,1.02,3  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.23611111111,125.37916666666665,17.012194444444443,108.0
2003,1642570,DIDYMOS,8:21:31.00,+17:00:43.9,2000.0,05:41,1.02,3  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.236805555556,125.37916666666665,17.012194444444443,108.0
2004,1642571,DIDYMOS,8:21:31.00,+17:00:44.0,2000.0,05:42,1.02,3  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.2375,125.37916666666665,17.01222222222222,108.0
2005,1642572,DIDYMOS,8:21:31.00,+17:00:44.0,2000.0,05:44,1.02,3  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.23888888889,125.37916666666665,17.01222222222222,108.0
2006,1642573,DIDYMOS,8:21:31.00,+17:00:44.0,2000.0,05:45,1.02,4  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.239583333336,125.37916666666665,17.01222222222222,108.0
2007,1642574,DIDYMOS,8:21:31.00,+17:00:43.9,2000.0,05:46,1.02,4  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.240277777775,125.37916666666665,17.012194444444443,108.0
2008,1642575,DIDYMOS,8:21:31.00,+17:00:43.9,2000.0,05:48,1.02,5  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.24166666667,125.37916666666665,17.012194444444443,108.0
2009,1642576,DIDYMOS,8:21:31.00,+17:00:44.0,2000.0,05:49,1.02,5  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.24236111111,125.37916666666665,17.01222222222222,108.0
2010,1642577,DIDYMOS,8:21:31.00,+17:00:43.9,2000.0,05:50,1.02,5  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.243055555555,125.37916666666665,17.012194444444443,108.0
2011,1642578,DIDYMOS,8:21:31.00,+17:00:43.9,2000.0,05:51,1.02,6  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.24375,125.37916666666665,17.012194444444443,108.0
2012,1642579,DIDYMOS,8:21:31.00,+17:00:43.9,2000.0,05:53,1.02,6  WFC,30.1,180.0,r,,,,,20221121,20221122,59905.24513888889,125.37916666666665,17.012194444444443,108.0
2013,1644029,143P,1:15:07.99,+11:25:32.0,2000.0,19:43,1.22,8  WFC,60.0,180.0,r,,,,,20221128,20221128,59911.82152777778,18.783291666666667,11.425555555555555,109.0
2014,1644030,143P,1:15:08.00,+11:25:32.0,2000.0,19:46,1.21,8  WFC,60.0,180.0,r,,,,,20221128,20221128,59911.82361111111,18.783333333333328,11.425555555555555,109.0
2015,1644031,143P,1:15:08.00,+11:25:31.9,2000.0,19:49,1.2,8  WFC,149.4,180.0,r,,,,,20221128,20221128,59911.825694444444,18.783333333333328,11.425527777777777,109.0
2016,1644032,143P,1:15:08.00,+11:25:31.9,2000.0,19:52,1.19,8  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.82777777778,18.783333333333328,11.425527777777777,109.0
2017,1644033,143P,1:15:07.99,+11:25:31.9,2000.0,19:55,1.18,9  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.82986111111,18.783291666666667,11.425527777777777,109.0
2018,1644034,143P,1:15:08.00,+11:25:32.0,2000.0,19:59,1.18,1  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.83263888889,18.783333333333328,11.425555555555555,109.0
2019,1644035,143P,1:15:08.00,+11:25:31.9,2000.0,20:02,1.17,3  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.83472222222,18.783333333333328,11.425527777777777,109.0
2020,1644036,143P,1:15:08.00,+11:25:32.0,2000.0,20:05,1.16,5  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.836805555555,18.783333333333328,11.425555555555555,109.0
2021,1644037,143P,1:15:08.00,+11:25:31.9,2000.0,20:09,1.15,7  WFC,150.1,180.0,r,,,,,20221128,20221128,59911.839583333334,18.783333333333328,11.425527777777777,109.0
2022,1644038,143P,1:15:08.00,+11:25:31.9,2000.0,20:12,1.15,0  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.84166666667,18.783333333333328,11.425527777777777,109.0
2023,1644039,143P,1:15:08.00,+11:25:32.0,2000.0,20:15,1.14,3  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.84375,18.783333333333328,11.425555555555555,109.0
2024,1644040,143P,1:15:08.00,+11:25:31.9,2000.0,20:19,1.13,6  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.84652777778,18.783333333333328,11.425527777777777,109.0
2025,1644041,143P,1:15:08.00,+11:25:31.9,2000.0,20:22,1.12,9  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.84861111111,18.783333333333328,11.425527777777777,109.0
2026,1644042,143P,1:15:07.99,+11:25:31.9,2000.0,20:25,1.12,3  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.850694444445,18.783291666666667,11.425527777777777,109.0
2027,1644043,143P,1:15:08.00,+11:25:31.9,2000.0,20:29,1.11,7  WFC,150.1,180.0,r,,,,,20221128,20221128,59911.853472222225,18.783333333333328,11.425527777777777,109.0
2028,1644044,143P,1:15:08.00,+11:25:32.0,2000.0,20:32,1.11,2  WFC,150.1,180.0,r,,,,,20221128,20221128,59911.85555555556,18.783333333333328,11.425555555555555,109.0
2029,1644045,143P,1:15:07.99,+11:25:31.9,2000.0,20:35,1.1,7  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.85763888889,18.783291666666667,11.425527777777777,109.0
2030,1644046,143P,1:15:08.00,+11:25:31.9,2000.0,20:39,1.1,2  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.86041666667,18.783333333333328,11.425527777777777,109.0
2031,1644047,143P,1:15:07.99,+11:25:31.9,2000.0,20:42,1.09,7  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.8625,18.783291666666667,11.425527777777777,109.0
2032,1644048,143P,1:15:08.00,+11:25:31.9,2000.0,20:45,1.09,2  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.864583333336,18.783333333333328,11.425527777777777,109.0
2033,1644049,143P,1:15:08.00,+11:25:32.0,2000.0,20:48,1.08,8  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.86666666667,18.783333333333328,11.425555555555555,109.0
2034,1644050,143P,1:15:08.00,+11:25:31.9,2000.0,20:52,1.08,4  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.86944444444,18.783333333333328,11.425527777777777,109.0
2035,1644051,143P,1:15:08.00,+11:25:31.9,2000.0,20:55,1.08,0  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.87152777778,18.783333333333328,11.425527777777777,109.0
2036,1644052,143P,1:15:07.99,+11:25:31.9,2000.0,20:59,1.07,6  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.87430555555,18.783291666666667,11.425527777777777,109.0
2037,1644053,143P,1:15:08.00,+11:25:31.9,2000.0,21:02,1.07,3  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.876388888886,18.783333333333328,11.425527777777777,109.0
2038,1644054,143P,1:15:08.00,+11:25:31.9,2000.0,21:05,1.07,0  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.87847222222,18.783333333333328,11.425527777777777,109.0
2039,1644055,143P,1:15:08.00,+11:25:32.0,2000.0,21:08,1.06,7  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.88055555556,18.783333333333328,11.425555555555555,109.0
2040,1644056,143P,1:15:08.00,+11:25:31.9,2000.0,21:12,1.06,4  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.88333333333,18.783333333333328,11.425527777777777,109.0
2041,1644057,143P,1:15:08.00,+11:25:31.9,2000.0,21:15,1.06,1  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.885416666664,18.783333333333328,11.425527777777777,109.0
2042,1644058,143P,1:15:08.00,+11:25:32.0,2000.0,21:18,1.05,9  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.8875,18.783333333333328,11.425555555555555,109.0
2043,1644059,143P,1:15:08.00,+11:25:31.9,2000.0,21:22,1.05,7  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.89027777778,18.783333333333328,11.425527777777777,109.0
2044,1644060,143P,1:15:08.00,+11:25:31.9,2000.0,21:25,1.05,5  WFC,150.0,180.0,r,,,,,20221128,20221128,59911.89236111111,18.783333333333328,11.425527777777777,109.0
2045,1644061,143P,1:15:08.00,+11:25:32.0,2000.0,21:29,1.05,3  WFC,150.0,180.0,g,,,,,20221128,20221128,59911.89513888889,18.783333333333328,11.425555555555555,109.0
2046,1644062,143P,1:15:08.00,+11:25:31.9,2000.0,21:35,1.05,1  WFC,150.0,180.0,g,,,,,20221128,20221128,59911.899305555555,18.783333333333328,11.425527777777777,109.0
2047,1644063,143P,1:15:08.00,+11:25:31.9,2000.0,21:38,1.04,9  WFC,149.6,180.0,g,,,,,20221128,20221128,59911.90138888889,18.783333333333328,11.425527777777777,109.0
2048,1644064,143P,1:15:08.00,+11:25:32.0,2000.0,21:41,1.04,8  WFC,150.1,180.0,g,,,,,20221128,20221128,59911.90347222222,18.783333333333328,11.425555555555555,109.0
2049,1644065,143P,1:15:08.00,+11:25:31.9,2000.0,21:45,1.04,8  WFC,150.0,180.0,g,,,,,20221128,20221128,59911.90625,18.783333333333328,11.425527777777777,109.0
2050,1644066,143P,1:15:08.00,+11:25:32.0,2000.0,21:48,1.04,7  WFC,150.0,180.0,g,,,,,20221128,20221128,59911.90833333333,18.783333333333328,11.425555555555555,109.0
2051,1644067,143P,1:15:08.00,+11:25:32.0,2000.0,21:51,1.04,7  WFC,150.0,180.0,g,,,,,20221128,20221128,59911.910416666666,18.783333333333328,11.425555555555555,109.0
2052,1644068,143P,1:15:08.00,+11:25:32.0,2000.0,21:54,1.04,7  WFC,150.0,180.0,g,,,,,20221128,20221128,59911.9125,18.783333333333328,11.425555555555555,109.0
2053,1644069,143P,1:15:07.99,+11:25:32.0,2000.0,21:58,1.04,7  WFC,150.0,180.0,g,,,,,20221128,20221128,59911.91527777778,18.783291666666667,11.425555555555555,109.0
2054,1644070,143P,1:15:08.00,+11:25:32.0,2000.0,22:01,1.04,7  WFC,150.0,180.0,g,,,,,20221128,20221128,59911.91736111111,18.783333333333328,11.425555555555555,109.0
2055,1644071,143P,1:15:08.00,+11:25:32.0,2000.0,22:04,1.04,8  WFC,150.0,180.0,g,,,,,20221128,20221128,59911.919444444444,18.783333333333328,11.425555555555555,109.0
